unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
THS,PERS,N1-3,DOM,CH	: 	3836.86 	4058.3 	3993.01 	4450.44 	3905.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,CY	1167.11 	1114.11 	1082.59 	962.79 	879.8 	1074.56 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,CZ	20061.64 	17702.09 	16203.33 	18528.22 	17215.08 	18628.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,DE	79063.52 	87104.33 	89534.44 	80109.55 	87350.27 	84908.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,DK	: 	17400.22 	19496.39 	19511.19 	19196.41 b	17342.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,EA	: 	: 	: 	346795.43 e	354866.29 e	362797.99 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,EE	2599.07 	2598.91 	2147.74 	2048.02 	1386.47 	1353.97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,EL	: 	1337.17 	1472.53 	1596.41 	1357.46 	2658.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,ES	98440.68 	92415.8 	87944.96 b	80180.12 	82058.29 	83539.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,EU27	: 	: 	525357.55 e	516200.8 e	513660.63 e	525390.25 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,EU28	: 	: 	526844.33 e	518847.38 e	516806.9 e	528391.12 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,FI	21196.26 	20638.13 	20500.67 	20069.65 	21219.88 	21483.34 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,FR	99012.1 	87141.18 	88733.64 	100199.55 	99691.4 	101090.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,HR	1232.55 	1318.72 	1858.85 	2863 	3169.16 	3028.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,HU	8967.81 	8787.34 	9178.34 	9005.83 	8283.01 	10404.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,IE	5987.28 	5655.67 	5412.04 	4583.73 	4415.08 	4451.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,IT	20992.37 	22957.18 	18822.48 	19635.8 b	17616.09 	22914.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,LT	1801.92 	1809.25 	1894.22 	1859.04 	1772.76 	1800.99 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,LU	: 	11.42 u	11.72 u	20.17 	48.07 	38.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,LV	: 	2727.69 	2576.76 	2719.51 	2709.53 	3269.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,MT	211.06 	203.62 	169.31 	165.92 b	164.19 	165.63 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,NL	16080.05 	16194.8 	16157.01 	17024.51 	17539.84 	19655.08 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,NO	7834.01 	7541.95 	7498.07 	8174.75 	6567.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,PL	26732.29 	25434.03 	23295.56 	22452.09 b	22771.09 	23553.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,PT	10748.72 	9864.4 	9457.83 	9029.73 	8875.77 	8657.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,RO	11011.67 	10451.31 	10027.94 	10260.47 	10284.52 	9618.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,SE	: 	20044.48 	20128.63 	17769.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,SI	1416.66 	1254.84 	1127.83 	1472.05 	1567.99 	1603.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,SK	4440.14 	4193.04 	3317.07 	2811.72 	2666.53 b	1890.99 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,DOM,UK	: 	: 	: 	: 	64927.15 	66096.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,AT	3221.24 	3217.81 	2833.03 	2850.1 	2723.4 	2818.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,BE	3497.67 b	3743.98 	3033 	2884.9 	2624.34 	2156.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,BG	178.45 	149.85 	130.95 	189.93 	162.02 	135.25 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,CH	: 	3938.95 	4361.26 	3644.86 	3986.47 	3224.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,CY	235.26 	183.44 	156.97 	148.3 	171.64 	157.93 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,CZ	1328.75 	1275.74 	1237.81 	1180.76 	1111.18 	1050.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,DE	14924.95 	17094.35 	15354.12 	13920.04 	14900.96 	13876.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,DK	: 	2507.99 	2717.99 	2599.58 	2374.38 b	1527.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,EA	: 	: 	: 	42216.18 e	41424.21 e	41287.05 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,EE	419.71 	393.64 	368.09 	485.27 	395.32 	459.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,EL	: 	95.92 	107.22 	97.52 	67.6 	90.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,ES	4116.84 	3434.38 	3423.01 b	2906.57 	2555.74 	2913.63 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,EU27	: 	: 	64602.52 e	61535.49 e	57805.79 e	56273.45 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,EU28	: 	: 	65576.15 e	62635.47 e	58837.07 e	57338.84 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,FI	3759.78 	3545.94 	3541.53 	3391.19 	3581.5 	3537.34 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,FR	6316.26 	4722.29 	5047.26 	5356.79 	4962.45 	4858.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,HR	759.03 	640.42 	919.9 	1027.09 	1021.04 	1054.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,HU	3075.83 	2913.65 	2363.76 	2027.68 	1678.4 	1418.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,IE	2025.64 	1572.4 	1573.44 	1457.27 	1427.11 	1416.71 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,IT	3068.31 	2467.36 	2570.12 	2498.81 b	2381.6 	3371.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,LT	448.61 	467.92 	445.48 	430.69 	448.48 	437.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,LU	: 	453.78 	552.82 	603.41 	491.5 	476.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,LV	: 	496.22 	466.34 	424.49 	390.32 	502.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,MT	102.01 	84.73 	64.3 	57.05 b	59.27 	46.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,NL	3923.77 	3556.96 	3463.74 	3410.72 	3448.33 	3479.12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,NO	2014.93 	1960.76 	2216.42 	2288.25 	2037.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,PL	1947.43 	1845.19 	1776.44 	1598.37 b	1683.93 	1700.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,PT	416.46 	394.08 	338.49 	263.4 	199.23 	304.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,RO	135.61 	146.16 	118.08 	71.34 	116.58 	85.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,SE	: 	2882.49 	3126.35 	2995.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,SI	1277.14 	1067.86 	1097.61 	1107.79 	1108.83 	886.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,SK	1043.14 	746 	497.73 	674.03 	320.29 b	431.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,OUT,UK	: 	: 	: 	: 	7318.44 	7065.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,AT	9985.89 	10100.13 	9184.64 	9559.28 	9038.21 	8595.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,BE	5673.2 b	5442.46 	5268.67 	4320.68 	4295.13 	3646.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,BG	2915.3 	1746.02 	1555.24 	2045.8 	2039.73 	2076.53 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,CH	: 	7775.81 	8419.55 	7637.88 	8436.92 	7129.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,CY	1402.37 	1297.55 	1239.57 	1111.09 	1051.44 	1232.49 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,CZ	21390.39 	18977.83 	17441.14 	19708.97 	18326.26 	19679.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,DE	93988.47 	104198.69 	104888.56 	94029.6 	102251.23 	98784.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,DK	: 	19908.21 	22214.38 	22110.77 	21570.78 b	18870.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,EA	: 	: 	: 	389011.61 e	396290.5 e	404085.04 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,EE	3018.77 	2992.55 	2515.83 	2533.29 	1781.79 	1813.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,EL	: 	1433.09 	1579.75 	1693.93 	1425.06 	2749.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,ES	102557.52 	95850.19 	91367.97 b	83086.7 	84614.04 	86453.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,EU27	: 	: 	589960.07 e	577736.29 e	571466.42 e	581663.7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,EU28	: 	: 	592420.48 e	581482.85 e	575643.97 e	585729.97 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,FI	24956.04 	24184.08 	24042.2 	23460.84 	24801.38 	25020.68 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,FR	105328.36 	91863.47 	93780.9 	105556.34 	104653.85 	105949.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,HR	1991.59 	1959.13 	2778.75 	3890.09 	4190.19 	4082.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,HU	12043.64 	11700.99 	11542.09 	11033.5 	9961.41 	11822.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,IE	8012.92 	7228.07 	6985.48 	6040.99 	5842.19 	5868.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,IT	24060.69 	25424.55 	21392.6 	22134.61 b	19997.69 	26286.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,LT	2250.53 	2277.17 	2339.71 	2289.73 	2221.23 	2238.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,LU	: 	465.2 	564.54 	623.59 	539.58 	514.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,LV	: 	3223.91 	3043.09 	3144 	3099.85 	3772.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,MT	313.07 	288.35 	233.61 	222.97 b	223.46 	212.48 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,NL	20003.82 	19751.76 	19620.75 	20435.23 	20988.17 	23134.2 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,NO	9848.94 	9502.72 	9714.49 	10462.99 	8604.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,PL	28679.72 	27279.22 	25071.99 	24050.45 b	24455.02 	25254.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,PT	11165.18 	10258.47 	9796.31 	9293.12 	9075 	8961.65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,RO	11147.28 	10597.47 	10146.03 	10331.81 	10401.1 	9704.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,SE	: 	22926.97 	23254.99 	20764.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,SI	2693.8 	2322.69 	2225.44 	2579.84 	2676.83 	2490.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,SK	5483.28 	4939.04 	3814.8 	3485.75 	2986.81 b	2322.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N1-3,WORLD,UK	: 	: 	: 	: 	72245.59 	73161.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,AT	9848.56 	10063.51 	9197.69 	9573.16 	9682.05 	9015.19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,BE	2950.83 b	2820.3 	3133.22 	2202.28 	2574.64 	2485.45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,BG	4570.88 	2874.77 	2430.64 	3012 	3259.29 	3006.11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,CH	: 	5986.12 	6068.43 	6312.44 	6820.13 	6225.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,CY	1383.64 	1359.13 	1281.18 	1272.01 	1263.81 	1336.11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,CZ	28156.05 	26055.63 	23287.27 	26196.81 	24304.01 	25986.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,DE	121708.95 	132778.48 	135503.13 	123741.07 	130818.26 	130076.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,DK	: 	20455.17 	22821.99 	22904.45 	22215.86 b	20437.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,EA	: 	: 	: 	545676.17 e	557213.73 e	568022.42 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,EE	2870.38 	2826.55 	2382.65 	2256.06 	1556.38 	1603.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,EL	: 	4590.49 	4841.43 	5340.34 	4615.28 	6257.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,ES	131951.38 	125026.93 	118297.5 b	110258.73 	113318.6 	115084.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,EU27	: 	: 	794330.53 e	792897.89 e	783448 e	798133.9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,EU28	: 	: 	797467.5 e	797221.48 e	788773.77 e	803213.46 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,FI	26383.67 	25928.62 	25721.2 	25208.83 	26527.5 	26771.13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,FR	171703.71 	158642.4 	161944.42 	181739.24 	181318.16 	181517.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,HR	2552.19 	2546.27 	3587.7 	4623.51 	5350.7 	5111.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,HU	11872.35 	11778.71 	12300.78 	12258.07 	11608.39 	13990.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,IE	7150.32 	6828.67 	6522.16 	5631.84 	5534.74 	5500.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,IT	40828.13 	42018.88 	35319.96 	37222.96 b	36476.7 	43131.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,LT	2204.72 	2217.37 	2321.62 	2316.24 	2271.44 	2204.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,LU	: 	17.9 u	20.13 	25.44 	52.59 	43.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,LV	: 	3018.02 	2885.02 	3172.77 	3014.57 	3635.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,MT	253.04 	234.92 	200.52 	195.98 b	184.94 	200.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,NL	22882.23 	23476.51 	23190.66 	23930.65 	24795.93 	27526.21 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,NO	11390.7 	10819.9 	10692.39 	11665.41 	9600.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,PL	44283.46 	42136.81 	38594.7 	37125.2 b	38986.94 	38586.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,PT	14507.72 	13163.26 	12971.18 	12163.81 	12663.9 	11845.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,RO	16208.09 	15715.86 	15058.72 	15832.9 	16223.23 	15639.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,SE	: 	26794.77 	27142.42 	23881.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,SI	1720.58 	1619.15 	1452.03 	1795.12 	1922.97 	1974.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,SK	6180.31 	5824.21 	4736.85 	4090.22 	3838.92 b	3582.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
THS,PERS,N_GE1,DOM,UK	: 	: 	: 	: 	89470.71 	91533.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
