unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N_GE1,DOM,EDUC,SI	: 	179853 	141749 	271792 	329972 	292178 
NR,TOTAL,N_GE1,DOM,EMP,AT	7844716 	7946388 	7389498 	7722985 	7590913 	7176959 
NR,TOTAL,N_GE1,DOM,EMP,EA	: 	: 	: 	: 	118943495 e	125109690 e
NR,TOTAL,N_GE1,DOM,EMP,EE	2408388 	2480365 	2011432 	1738568 	1259189 	1270200 
NR,TOTAL,N_GE1,DOM,EMP,ES	82367333 	78640569 	73152049 b	66738363 	69466677 	74158872 
NR,TOTAL,N_GE1,DOM,EMP,EU27	: 	: 	162877176 e	: 	134117230 e	162628946 e
NR,TOTAL,N_GE1,DOM,EMP,EU28	: 	: 	165177848 e	: 	134098766 e	162603291 e
NR,TOTAL,N_GE1,DOM,EMP,FI	18495970 	17984902 	17460534 	17496877 	19199381 	18587280 
NR,TOTAL,N_GE1,DOM,EMP,HR	1775066 	: 	2184584 	2720334 	: 	: 
NR,TOTAL,N_GE1,DOM,EMP,HU	7441565 	7018580 	7549266 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,EMP,LU	: 	: 	: 	: 	: 	17661 
NR,TOTAL,N_GE1,DOM,EMP,LV	: 	2043433 	2075710 	2258344 	2043972 	2493250 
NR,TOTAL,N_GE1,DOM,EMP,MT	: 	155125 	120748 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,EMP,NL	13615214 	13705280 	13355916 	13198084 	13984929 	15458590 
NR,TOTAL,N_GE1,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,EMP,PT	2851782 	8253750 	7990473 	: 	6326694 	7259437 
NR,TOTAL,N_GE1,DOM,EMP,RO	11207620 	10999039 	10287812 	10906711 	10973197 	10161311 
NR,TOTAL,N_GE1,DOM,EMP,SI	: 	922675 	814903 	1011679 	1101116 	1165299 
NR,TOTAL,N_GE1,DOM,INAC_OTH,AT	2528518 	2557972 	2580703 	2426103 	2548762 	2566269 
NR,TOTAL,N_GE1,DOM,INAC_OTH,EA	: 	: 	: 	: 	44754922 e	46655078 e
NR,TOTAL,N_GE1,DOM,INAC_OTH,EE	434936 	425044 	376663 	394528 	224319 	231822 
NR,TOTAL,N_GE1,DOM,INAC_OTH,ES	28918269 	26313019 	24544806 b	27402755 	26690791 	26764139 
NR,TOTAL,N_GE1,DOM,INAC_OTH,EU27	: 	: 	59517957 e	: 	49553406 e	59278309 e
NR,TOTAL,N_GE1,DOM,INAC_OTH,EU28	: 	: 	60335613 e	: 	49546584 e	59268957 e
NR,TOTAL,N_GE1,DOM,INAC_OTH,FI	5969918 	6161408 	5920162 	5721426 	5688776 	6162488 
NR,TOTAL,N_GE1,DOM,INAC_OTH,HR	484690 	: 	778135 	992394 	: 	: 
NR,TOTAL,N_GE1,DOM,INAC_OTH,HU	3439548 	3531454 	3724460 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	5576 u
NR,TOTAL,N_GE1,DOM,INAC_OTH,LV	: 	508636 	512537 	538250 	548316 	632761 
NR,TOTAL,N_GE1,DOM,INAC_OTH,MT	: 	55276 	54122 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,INAC_OTH,NL	6234269 	5870637 	6205503 	6437277 	6310846 	7065513 
NR,TOTAL,N_GE1,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,INAC_OTH,PT	1179822 	3906350 	3917012 	: 	2851212 	3392429 
NR,TOTAL,N_GE1,DOM,INAC_OTH,RO	3681233 	3442265 	3640462 	3383817 	3453463 	3382752 
NR,TOTAL,N_GE1,DOM,INAC_OTH,SI	: 	493672 	496210 	451711 	434726 	461102 
NR,TOTAL,N_GE1,DOM,UNE,AT	105037 u	151372 	135570 	122775 u	171856 	110873 u
NR,TOTAL,N_GE1,DOM,UNE,EA	: 	: 	: 	: 	15795351 e	15117568 e
NR,TOTAL,N_GE1,DOM,UNE,EE	66759 u	78883 	76064 	87550 	72285 	120908 u
NR,TOTAL,N_GE1,DOM,UNE,ES	12805937 	13606216 	15618284 b	9517653 	11335984 	10748569 
NR,TOTAL,N_GE1,DOM,UNE,EU27	: 	: 	23804635 e	: 	16684468 e	18588503 e
NR,TOTAL,N_GE1,DOM,UNE,EU28	: 	: 	24426175 e	: 	16682171 e	18585571 e
NR,TOTAL,N_GE1,DOM,UNE,FI	1213331 	1388438 	1408836 	1246211 	1149463 	937332 
NR,TOTAL,N_GE1,DOM,UNE,HR	266222 	: 	568683 	752583 	: 	: 
NR,TOTAL,N_GE1,DOM,UNE,HU	115083 	239628 	278312 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,UNE,LV	: 	213544 	178457 	197056 	253522 	290032 
NR,TOTAL,N_GE1,DOM,UNE,MT	: 	: c	4066 u	: 	: 	: 
NR,TOTAL,N_GE1,DOM,UNE,NL	893893 	1929056 	1873345 	2051902 	1804207 	2065583 
NR,TOTAL,N_GE1,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,UNE,PT	243869 	916842 	927935 	: 	1100099 	983399 
NR,TOTAL,N_GE1,DOM,UNE,RO	159170 	188833 	203163 	245464 	367436 	334850 
NR,TOTAL,N_GE1,DOM,UNE,SI	: 	123561 	80391 u	152926 	159520 	146031 
NR,TOTAL,N_GE1,DOM,UNK,BE	3061597 b	2930427 	3246955 	2253573 	2653282 	2778657 
NR,TOTAL,N_GE1,DOM,UNK,BG	4704827 	2988779 	2539380 	3170122 	3413263 	3106970 
NR,TOTAL,N_GE1,DOM,UNK,CH	: 	6377212 	6544539 	6525564 	7227111 	6653495 
NR,TOTAL,N_GE1,DOM,UNK,CY	1393032 	1374634 	1303055 	1297214 	1303855 	1369788 
NR,TOTAL,N_GE1,DOM,UNK,CZ	29039480 	27039686 	23963745 	27042044 	25498631 	26880529 
NR,TOTAL,N_GE1,DOM,UNK,DE	151175053 	164682477 	164138592 	153901939 	161123466 	164795239 
NR,TOTAL,N_GE1,DOM,UNK,DK	: 	21742839 	24370632 	23873536 	23590042 b	21406716 
NR,TOTAL,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	423986436 e	438453148 e
NR,TOTAL,N_GE1,DOM,UNK,EL	: 	4872798 	5111088 	5621981 	4913730 	6506654 
NR,TOTAL,N_GE1,DOM,UNK,EU27	: 	: 	603934635 e	: 	651134887 e	629592658 e
NR,TOTAL,N_GE1,DOM,UNK,EU28	: 	: 	603199410 e	: 	657371682 e	635661842 e
NR,TOTAL,N_GE1,DOM,UNK,FR	192363960 	172473304 	175366181 	198929164 	199530099 	200379660 
NR,TOTAL,N_GE1,DOM,UNK,HR	: 	2926409 	: 	: 	6224881 	6055907 
NR,TOTAL,N_GE1,DOM,UNK,HU	: 	: 	: 	12583784 	11911423 	14443023 
NR,TOTAL,N_GE1,DOM,UNK,IE	7575146 	7254642 	6920667 	6020143 	5869160 	5816063 
NR,TOTAL,N_GE1,DOM,UNK,IT	45046373 	47137014 	40676346 	43516686 b	40815094 	50614621 
NR,TOTAL,N_GE1,DOM,UNK,LT	2528015 	2554103 	2663154 	2649216 	2588650 	2515457 
NR,TOTAL,N_GE1,DOM,UNK,LU	: 	19247 	24906 	30202 	55172 	: 
NR,TOTAL,N_GE1,DOM,UNK,MT	260763 	: 	: 	200383 b	189805 	204913 
NR,TOTAL,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	534960 
NR,TOTAL,N_GE1,DOM,UNK,NO	15108957 	13766384 	13797994 	15462534 	12236124 	: 
NR,TOTAL,N_GE1,DOM,UNK,PL	45952310 	43600324 	39870456 	38387005 b	42521907 	42988357 
NR,TOTAL,N_GE1,DOM,UNK,PT	10871239 	: 	: 	13195293 	2196098 	: 
NR,TOTAL,N_GE1,DOM,UNK,SE	: 	33493020 	31525879 	29829858 	: 	: 
NR,TOTAL,N_GE1,DOM,UNK,SI	1812820 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,UNK,SK	7100131 	6727776 	5594954 	4931973 	4765491 b	4477078 
NR,TOTAL,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	107135644 	110402202 
NR,TOTAL,N_GE1,OUT,ACT_INAC,AT	11490865 	11534238 	10627682 	10994223 	10671412 	10960345 
NR,TOTAL,N_GE1,OUT,ACT_INAC,BE	12140619 b	13102132 	10711046 	10777700 	10676459 	9575837 
NR,TOTAL,N_GE1,OUT,ACT_INAC,BG	758740 	600214 	531182 	603672 	552451 	469236 
NR,TOTAL,N_GE1,OUT,ACT_INAC,CH	: 	13856757 	13600761 	12517583 	12402792 	12098147 
NR,TOTAL,N_GE1,OUT,ACT_INAC,CY	1405804 	1260505 	1108898 	1197614 	1101800 	1175022 
NR,TOTAL,N_GE1,OUT,ACT_INAC,CZ	6775157 	6026617 	5855610 	5650580 	5781484 	5977897 
NR,TOTAL,N_GE1,OUT,ACT_INAC,DE	92402056 	90965601 	83737354 	83008008 	87458553 	82728747 
NR,TOTAL,N_GE1,OUT,ACT_INAC,DK	: 	8033413 	8919631 	8444775 	8201717 b	7757264 
NR,TOTAL,N_GE1,OUT,ACT_INAC,EA	: 	: 	: 	: 	198358884 e	197521164 e
NR,TOTAL,N_GE1,OUT,ACT_INAC,EE	1279444 	1339274 	1249933 	1425510 	1165822 	1146808 
NR,TOTAL,N_GE1,OUT,ACT_INAC,EL	: 	685775 	703885 	712481 	670578 	580378 
NR,TOTAL,N_GE1,OUT,ACT_INAC,ES	14351000 	13272399 	12488197 b	10313354 	9976819 	11082129 
NR,TOTAL,N_GE1,OUT,ACT_INAC,EU27	: 	: 	275747576 e	: 	287889266 e	284372754 e
NR,TOTAL,N_GE1,OUT,ACT_INAC,EU28	: 	: 	278360400 e	: 	290823886 e	287058542 e
NR,TOTAL,N_GE1,OUT,ACT_INAC,FI	9371136 	9162665 	8917249 	8760224 	8603583 	9077182 
NR,TOTAL,N_GE1,OUT,ACT_INAC,FR	28410849 	23537122 	23790486 	27331432 	25419906 	24645476 
NR,TOTAL,N_GE1,OUT,ACT_INAC,HR	1923357 	1614859 	2577589 	2763254 	2926509 	2680804 
NR,TOTAL,N_GE1,OUT,ACT_INAC,HU	6491791 	6099956 	5453200 	4733459 	4138246 	4050879 
NR,TOTAL,N_GE1,OUT,ACT_INAC,IE	6981235 	6465858 	5962501 	5889975 	5799576 	5776048 
NR,TOTAL,N_GE1,OUT,ACT_INAC,IT	11374814 	10448557 	10092585 	11476103 b	11197028 	14199028 
NR,TOTAL,N_GE1,OUT,ACT_INAC,LT	2031791 	1952796 	1859929 	1788616 	1764146 	1707491 
NR,TOTAL,N_GE1,OUT,ACT_INAC,LU	: 	1588159 	1701667 	1815108 	1624348 	1580124 
NR,TOTAL,N_GE1,OUT,ACT_INAC,LV	: 	1249531 	1241742 	1362106 	1246149 	1397501 
NR,TOTAL,N_GE1,OUT,ACT_INAC,MT	546302 	462689 	396218 	362440 b	336233 	296061 
NR,TOTAL,N_GE1,OUT,ACT_INAC,NL	20930794 	18152184 	17535163 	17501581 	17407136 	17854096 
NR,TOTAL,N_GE1,OUT,ACT_INAC,NO	8158780 	8101465 	8720412 	9181607 	7683544 	: 
NR,TOTAL,N_GE1,OUT,ACT_INAC,PL	11958127 	11286503 	10906350 	10242798 b	9971871 	9269583 
NR,TOTAL,N_GE1,OUT,ACT_INAC,PT	1927185 	1607577 	1636356 	1460477 	1329316 	1361005 
NR,TOTAL,N_GE1,OUT,ACT_INAC,RO	1071104 	1057084 	1016647 	1028252 	960271 	773039 
NR,TOTAL,N_GE1,OUT,ACT_INAC,SE	: 	8884950 	8689114 	9133320 	: 	: 
NR,TOTAL,N_GE1,OUT,ACT_INAC,SI	3012579 	2853252 	2855015 	2642419 	2611650 	2474413 
NR,TOTAL,N_GE1,OUT,ACT_INAC,SK	3869703 	3095087 	2777004 	2406400 	2128968 b	2689150 
NR,TOTAL,N_GE1,OUT,ACT_INAC,UK	: 	: 	: 	: 	52277882 	50710620 
NR,TOTAL,N_GE1,OUT,EDUC,AT	1246574 	1362895 	1184325 	1239030 	1227311 	1199468 
NR,TOTAL,N_GE1,OUT,EDUC,EA	: 	: 	: 	: 	5720896 e	5885833 e
NR,TOTAL,N_GE1,OUT,EDUC,EE	103172 	99698 	85685 	126404 	111466 	98566 u
NR,TOTAL,N_GE1,OUT,EDUC,ES	1910609 	1306426 	1168551 b	971986 	1028482 	1128676 
NR,TOTAL,N_GE1,OUT,EDUC,EU27	: 	: 	6860403 e	: 	6001649 e	7673550 e
NR,TOTAL,N_GE1,OUT,EDUC,EU28	: 	: 	7433881 e	: 	6000823 e	7672339 e
NR,TOTAL,N_GE1,OUT,EDUC,FI	805314 	957726 	832589 	935944 	821670 	1051277 
NR,TOTAL,N_GE1,OUT,EDUC,HR	285605 	: 	508635 	548093 	: 	: 
NR,TOTAL,N_GE1,OUT,EDUC,LU	: 	: 	: 	: 	: 	145318 
NR,TOTAL,N_GE1,OUT,EDUC,LV	: 	98977 	108316 u	160114 	115681 	161006 
NR,TOTAL,N_GE1,OUT,EDUC,MT	: 	51391 	40058 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,EDUC,NL	2778600 	2012320 	1916414 	1791835 	2054664 	1704289 
NR,TOTAL,N_GE1,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,EDUC,PT	68961 	168307 	182445 	: 	97782 	111863 
NR,TOTAL,N_GE1,OUT,EDUC,RO	87041 	95983 	72325 	74180 	68616 u	86611 
NR,TOTAL,N_GE1,OUT,EDUC,SI	: 	373290 	391346 	396070 	378820 	445652 
NR,TOTAL,N_GE1,OUT,EMP,AT	7666294 	7614957 	6967733 	7257620 	6867887 	7029238 
NR,TOTAL,N_GE1,OUT,EMP,EA	: 	: 	: 	: 	33263429 e	36297990 e
NR,TOTAL,N_GE1,OUT,EMP,EE	1023594 	1090248 	1014972 	1078841 	887763 	863587 
NR,TOTAL,N_GE1,OUT,EMP,ES	9491045 	9086760 	8582607 b	6986404 	6583584 	7501613 
NR,TOTAL,N_GE1,OUT,EMP,EU27	: 	: 	44041225 e	: 	35462191 e	44046236 e
NR,TOTAL,N_GE1,OUT,EMP,EU28	: 	: 	45475875 e	: 	35457309 e	44039288 e
NR,TOTAL,N_GE1,OUT,EMP,FI	6435950 	6121777 	6084688 	5941019 	5645634 	6132131 
NR,TOTAL,N_GE1,OUT,EMP,HR	1139265 	: 	1301039 	1473664 	: 	: 
NR,TOTAL,N_GE1,OUT,EMP,LU	: 	: 	: 	: 	: 	1120743 
NR,TOTAL,N_GE1,OUT,EMP,LV	: 	944170 	943643 	908223 	914688 	966135 
NR,TOTAL,N_GE1,OUT,EMP,MT	: 	346770 	276893 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,EMP,NL	13344995 	11630845 	10878981 	10952020 	10880456 	11233622 
NR,TOTAL,N_GE1,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,EMP,PT	442908 	1061514 	1114284 	: 	712955 	917104 
NR,TOTAL,N_GE1,OUT,EMP,RO	810741 	779346 	768033 	753429 	714076 	571972 
NR,TOTAL,N_GE1,OUT,EMP,SI	: 	1783612 	1825212 	1790768 	1681068 	1495486 
NR,TOTAL,N_GE1,OUT,INAC_OTH,AT	2449929 	2389245 	2311860 	2379970 	2486032 	2608592 
NR,TOTAL,N_GE1,OUT,INAC_OTH,EA	: 	: 	: 	: 	10320546 e	10846650 e
NR,TOTAL,N_GE1,OUT,INAC_OTH,EE	123267 	115325 	121338 	162872 	120048 	145008 
NR,TOTAL,N_GE1,OUT,INAC_OTH,ES	1899751 	1726184 	1646781 b	1557400 	1583071 	1597486 
NR,TOTAL,N_GE1,OUT,INAC_OTH,EU27	: 	: 	12274513 e	: 	10808800 e	12819789 e
NR,TOTAL,N_GE1,OUT,INAC_OTH,EU28	: 	: 	12766053 e	: 	10807311 e	12817766 e
NR,TOTAL,N_GE1,OUT,INAC_OTH,FI	1800436 	1757699 	1760192 	1658853 	1889787 	1730952 
NR,TOTAL,N_GE1,OUT,INAC_OTH,HR	301857 	: 	442767 	391116 	: 	: 
NR,TOTAL,N_GE1,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	229595 
NR,TOTAL,N_GE1,OUT,INAC_OTH,LV	: 	124738 	126140 	205100 	148823 	196056 
NR,TOTAL,N_GE1,OUT,INAC_OTH,MT	: 	61552 	76354 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,INAC_OTH,NL	4173750 	3491848 	3788860 	3760779 	3656765 	3933315 
NR,TOTAL,N_GE1,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,INAC_OTH,PT	90095 	261173 	240993 	: 	212359 	244382 
NR,TOTAL,N_GE1,OUT,INAC_OTH,RO	161272 	170745 	161484 	185643 	165718 	101034 
NR,TOTAL,N_GE1,OUT,INAC_OTH,SI	: 	536177 	488423 	364054 	371218 	355985 
NR,TOTAL,N_GE1,OUT,UNE,AT	128069 	167141 	163764 	117603 u	90182 u	123047 u
NR,TOTAL,N_GE1,OUT,UNE,EA	: 	: 	: 	: 	2237555 e	2267779 e
NR,TOTAL,N_GE1,OUT,UNE,EE	29410 u	34004 u	27938 u	57392 	46545 	39647 u
NR,TOTAL,N_GE1,OUT,UNE,ES	1049595 	1153030 	1090259 b	797565 	781683 	854354 
NR,TOTAL,N_GE1,OUT,UNE,EU27	: 	: 	3210219 e	: 	2354211 e	2882599 e
NR,TOTAL,N_GE1,OUT,UNE,EU28	: 	: 	3578251 e	: 	2353887 e	2882144 e
NR,TOTAL,N_GE1,OUT,UNE,FI	329436 	325462 	239781 	224407 	246492 	162822 
NR,TOTAL,N_GE1,OUT,UNE,HR	196629 	: 	325149 	350381 	: 	: 
NR,TOTAL,N_GE1,OUT,UNE,LU	: 	: 	: 	: 	: 	84467 
NR,TOTAL,N_GE1,OUT,UNE,LV	: 	81646 u	63642 u	88670 u	66957 u	74304 u
NR,TOTAL,N_GE1,OUT,UNE,MT	: 	: c	: c	: 	: 	: 
NR,TOTAL,N_GE1,OUT,UNE,NL	633449 	1017171 	950908 	996946 	815251 	738215 
NR,TOTAL,N_GE1,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,UNE,PT	40830 u	116583 	98633 	: 	76584 	87656 
NR,TOTAL,N_GE1,OUT,UNE,RO	: c	: u	: u	: u	: u	: u
NR,TOTAL,N_GE1,OUT,UNE,SI	: 	160172 	150035 	91527 	180544 	177290 
NR,TOTAL,N_GE1,OUT,UNK,BE	12140619 b	13102132 	10711046 	10777700 	10676459 	9575837 
NR,TOTAL,N_GE1,OUT,UNK,BG	758740 	600214 	531182 	603672 	552451 	469236 
NR,TOTAL,N_GE1,OUT,UNK,CH	: 	13856757 	13600761 	12517583 	12402792 	12098147 
NR,TOTAL,N_GE1,OUT,UNK,CY	1405804 	1260505 	1108898 	1197614 	1101800 	1175022 
NR,TOTAL,N_GE1,OUT,UNK,CZ	6775157 	6026617 	5855610 	5650580 	5781484 	5977897 
NR,TOTAL,N_GE1,OUT,UNK,DE	92402056 	90965601 	83737354 	83008008 	87458553 	82728747 
NR,TOTAL,N_GE1,OUT,UNK,DK	: 	8033413 	8919631 	8444775 	8201717 b	7757264 
NR,TOTAL,N_GE1,OUT,UNK,EA	: 	: 	: 	: 	146816458 e	142222912 e
NR,TOTAL,N_GE1,OUT,UNK,EL	: 	685775 	703885 	712481 	670578 	580378 
NR,TOTAL,N_GE1,OUT,UNK,EU27	: 	: 	209361216 e	: 	233262415 e	216950581 e
NR,TOTAL,N_GE1,OUT,UNK,EU28	: 	: 	209106341 e	: 	236204556 e	219647004 e
NR,TOTAL,N_GE1,OUT,UNK,FR	28410849 	23537122 	23790486 	27331432 	25419906 	24645476 
NR,TOTAL,N_GE1,OUT,UNK,HR	: 	1614859 	: 	: 	2926509 	2680804 
NR,TOTAL,N_GE1,OUT,UNK,HU	6491791 	6099956 	5453200 	4733459 	4138246 	4050879 
NR,TOTAL,N_GE1,OUT,UNK,IE	6981235 	6465858 	5962501 	5889975 	5799576 	5776048 
NR,TOTAL,N_GE1,OUT,UNK,IT	11374814 	10448557 	10092585 	11476103 b	11197028 	14199028 
NR,TOTAL,N_GE1,OUT,UNK,LT	2031791 	1952796 	1859929 	1788616 	1764146 	1707491 
NR,TOTAL,N_GE1,OUT,UNK,LU	: 	1588159 	1701667 	1815108 	1624348 	: 
NR,TOTAL,N_GE1,OUT,UNK,MT	546302 	: 	: 	362440 b	336233 	296061 
NR,TOTAL,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: 	244655 
NR,TOTAL,N_GE1,OUT,UNK,NO	8158780 	8101465 	8720412 	9181607 	7683544 	: 
NR,TOTAL,N_GE1,OUT,UNK,PL	11958127 	11286503 	10906350 	10242798 b	9971871 	9269583 
NR,TOTAL,N_GE1,OUT,UNK,PT	1284389 	: 	: 	1460477 	229636 	: 
NR,TOTAL,N_GE1,OUT,UNK,SE	: 	8884950 	8689114 	9133320 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SI	3012579 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SK	3869703 	3095087 	2777004 	2406400 	2128968 b	2689150 
NR,TOTAL,N_GE1,OUT,UNK,UK	: 	: 	: 	: 	52277882 	50710620 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,AT	23084770 	23561154 	21715425 	22470237 	22401228 	21922200 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,BE	15202217 b	16032559 	13958001 	13031273 	13329740 	12354494 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,BG	5463567 	3588993 	3070561 	3773793 	3965714 	3576205 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,CH	: 	20233969 	20145301 	19043147 	19629903 	18751642 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,CY	2798836 	2635139 	2411952 	2494828 	2405655 	2544810 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,CZ	35814637 	33066304 	29819355 	32692625 	31280116 	32858426 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,DE	243577109 	255648078 	247875946 	236909947 	248582018 	247523986 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,DK	: 	29776251 	33290262 	32318311 	31791759 b	29163980 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EA	: 	: 	: 	: 	827967377 e	848757826 e
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EE	4556155 	4592858 	3954312 	3997842 	2899407 	2907860 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EL	: 	5558572 	5814973 	6334462 	5584307 	7087033 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,ES	152707811 	145473304 	136411159 b	127933315 	132350735 	137313884 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EU27	: 	: 	1152539425 e	: 	1168209266 e	1190000617 e
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EU28	: 	: 	1158705756 e	: 	1177349129 e	1198712043 e
NR,TOTAL,N_GE1,WORLD,ACT_INAC,FI	39533564 	38952545 	38073102 	37605157 	39082803 	39991881 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,FR	220774809 	196010426 	199156667 	226260595 	224950004 	225025136 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,HR	4899777 	4541268 	6617178 	8173433 	9151390 	8736711 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,HU	18607991 	18099392 	18080243 	17317243 	16049669 	18493902 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,IE	14556381 	13720500 	12883167 	11910117 	11668735 	11592111 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,IT	56421187 	57585572 	50768931 	54992790 b	52012122 	64813649 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,LT	4559806 	4506900 	4523083 	4437832 	4352796 	4222947 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,LU	: 	1607405 	1726573 	1845310 	1679520 	1628338 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,LV	: 	4319804 	4213946 	4619870 	4402346 	5193571 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,MT	807065 	703909 	599802 	562823 b	526038 	500973 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,NL	44974434 	42657229 	41691370 	42279516 	43247048 	46494007 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,NO	23267737 	21867849 	22518406 	24644141 	19919669 	: 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,PL	57910436 	54886827 	50776806 	48629803 b	52493779 	52257940 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,PT	17473572 	15930350 	15784790 	14655770 	14940460 	14031206 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,RO	17902401 	17305260 	16748158 	17386501 	17682191 	16823939 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,SE	: 	42377970 	40214993 	38963178 	: 	: 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,SI	4825399 	4573012 	4388269 	4530527 	4636984 	4539023 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,SK	10969834 	9822863 	8371958 	7338373 	6894459 b	7166228 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,UK	: 	: 	: 	: 	159413526 	161112822 
NR,TOTAL,N_GE1,WORLD,EDUC,AT	2362207 	2734079 	2166298 	2443181 	2645595 	2307221 
NR,TOTAL,N_GE1,WORLD,EDUC,EA	: 	: 	: 	: 	31849184 e	31787011 e
NR,TOTAL,N_GE1,WORLD,EDUC,EE	469800 	368990 	325905 	478091 	289258 	236688 
NR,TOTAL,N_GE1,WORLD,EDUC,ES	16175882 	14947527 	11776374 b	14933176 	15908945 	15688850 
NR,TOTAL,N_GE1,WORLD,EDUC,EU27	: 	: 	33517848 e	: 	34831658 e	43212997 e
NR,TOTAL,N_GE1,WORLD,EDUC,EU28	: 	: 	34640191 e	: 	34826862 e	43206180 e
NR,TOTAL,N_GE1,WORLD,EDUC,FI	5288522 	5212859 	5198910 	5316362 	5263270 	6278876 
NR,TOTAL,N_GE1,WORLD,EDUC,HR	736048 	: 	1016821 	1492961 	: 	: 
NR,TOTAL,N_GE1,WORLD,EDUC,HU	1120004 	1209774 	1075005 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,EDUC,LU	: 	: 	: 	: 	: 	167282 
NR,TOTAL,N_GE1,WORLD,EDUC,LV	: 	403637 	313817 	424227 	426067 	541034 
NR,TOTAL,N_GE1,WORLD,EDUC,MT	: 	79804 	64705 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,EDUC,NL	6078864 	5012394 	4637858 	4882508 	5794594 	5219555 
NR,TOTAL,N_GE1,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,WORLD,EDUC,PT	468636 	1414139 	1495460 	: 	1234822 	1146799 
NR,TOTAL,N_GE1,WORLD,EDUC,RO	1870314 	1714022 	1672399 	1896438 	1996441 	2258598 
NR,TOTAL,N_GE1,WORLD,EDUC,SI	: 	553143 	533096 	667863 	708792 	737830 
NR,TOTAL,N_GE1,WORLD,EMP,AT	15511010 	15561345 	14357230 	14980604 	14458800 	14206198 
NR,TOTAL,N_GE1,WORLD,EMP,EA	: 	: 	: 	: 	152206924 e	161407680 e
NR,TOTAL,N_GE1,WORLD,EMP,EE	3431982 	3570613 	3026404 	2817409 	2146952 	2133787 
