unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N_GE1,DOM,ACT_INAC,SI	4871402 	5024063 	4511014 	4882851 	5362018 	5543663 
NR,TOTAL,N_GE1,DOM,ACT_INAC,SK	22808904 	23914130 	19987596 	17089425 	15882234 b	18233734 
NR,TOTAL,N_GE1,DOM,ACT_INAC,UK	: 	: 	: 	: 	319937939 	334309666 
NR,TOTAL,N_GE1,DOM,EDUC,AT	3546827 	4329766 	3477984 	3861299 	4591807 	3597522 
NR,TOTAL,N_GE1,DOM,EDUC,EA	: 	: 	: 	: 	116161535 e	114621281 e
NR,TOTAL,N_GE1,DOM,EDUC,EE	749174 	567208 	567719 	755498 	417738 	373005 
NR,TOTAL,N_GE1,DOM,EDUC,ES	54712330 	54990294 	45874881 b	75081019 	81397593 	79449075 
NR,TOTAL,N_GE1,DOM,EDUC,EU27	: 	: 	95918593 e	: 	127191689 e	157660371 e
NR,TOTAL,N_GE1,DOM,EDUC,EU28	: 	: 	98804865 e	: 	127174178 e	157635500 e
NR,TOTAL,N_GE1,DOM,EDUC,FI	12489977 	11259275 	11362471 	11740492 	12036630 	14725885 
NR,TOTAL,N_GE1,DOM,EDUC,HR	2327705 	: 	2625255 	5495383 	: 	: 
NR,TOTAL,N_GE1,DOM,EDUC,HU	3454145 	3875708 	3047013 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,EDUC,LU	: 	: 	: 	: 	: 	37135 u
NR,TOTAL,N_GE1,DOM,EDUC,LV	: 	720434 	503234 	543515 	817063 	736615 
NR,TOTAL,N_GE1,DOM,EDUC,MT	: 	71142 	68745 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,EDUC,NL	9275145 	9354109 	7754914 	8705467 	11380573 	11263772 
NR,TOTAL,N_GE1,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,EDUC,PT	850963 	4955864 	4652836 	: 	5510812 	4503532 
NR,TOTAL,N_GE1,DOM,EDUC,RO	6612930 	6095887 	6019762 	7263426 	8168298 	9440252 
NR,TOTAL,N_GE1,DOM,EDUC,SI	: 	480126 	427113 	575437 	812130 	657253 
NR,TOTAL,N_GE1,DOM,EMP,AT	23936103 	23996474 	22242983 	22418144 	22544748 	22531743 
NR,TOTAL,N_GE1,DOM,EMP,EA	: 	: 	: 	: 	408932789 e	422601024 e
NR,TOTAL,N_GE1,DOM,EMP,EE	4634345 	4827553 	4100066 	3396828 	2649449 	2936145 
NR,TOTAL,N_GE1,DOM,EMP,ES	260338970 	255144332 	237047614 b	244433490 	259730556 	275104742 
NR,TOTAL,N_GE1,DOM,EMP,EU27	: 	: 	503868491 e	: 	459952845 e	560331578 e
NR,TOTAL,N_GE1,DOM,EMP,EU28	: 	: 	515364538 e	: 	459889521 e	560243186 e
NR,TOTAL,N_GE1,DOM,EMP,FI	43700618 	44006997 	42633048 	43401198 	46897246 	44235120 
NR,TOTAL,N_GE1,DOM,EMP,HR	10186413 	: 	10586065 	10688791 	: 	: 
NR,TOTAL,N_GE1,DOM,EMP,HU	20570359 	20087007 	20893974 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,EMP,LU	: 	: 	: 	: 	: 	40987 
NR,TOTAL,N_GE1,DOM,EMP,LV	: 	3962453 	3854452 	5483477 	4052905 	4801459 
NR,TOTAL,N_GE1,DOM,EMP,MT	: 	404026 	314924 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,EMP,NL	47810639 	48957871 	45225769 	44764148 	47964423 	51942530 
NR,TOTAL,N_GE1,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,EMP,PT	5881738 	26438428 	26126323 	: 	26384050 	22985473 
NR,TOTAL,N_GE1,DOM,EMP,RO	39373388 	37436954 	35436252 	38729900 	39571368 	37350511 
NR,TOTAL,N_GE1,DOM,EMP,SI	: 	2490229 	2071540 	2420451 	2712143 	2772294 
NR,TOTAL,N_GE1,DOM,INAC_OTH,AT	10354945 	11121921 	10898076 	10851524 	11542001 	11053705 
NR,TOTAL,N_GE1,DOM,INAC_OTH,EA	: 	: 	: 	: 	258138717 e	242682093 e
NR,TOTAL,N_GE1,DOM,INAC_OTH,EE	1217152 	1060541 	1116755 	1052292 	555076 	796043 
NR,TOTAL,N_GE1,DOM,INAC_OTH,ES	155584234 	150404283 	138101685 b	169701736 	176370138 	156734895 
NR,TOTAL,N_GE1,DOM,INAC_OTH,EU27	: 	: 	290783051 e	: 	279513143 e	312529116 e
NR,TOTAL,N_GE1,DOM,INAC_OTH,EU28	: 	: 	298703392 e	: 	279474661 e	312479814 e
NR,TOTAL,N_GE1,DOM,INAC_OTH,FI	20058943 	20890076 	20448573 	19931203 	20422709 	19916680 
NR,TOTAL,N_GE1,DOM,INAC_OTH,HR	5368012 	: 	7233414 	7272686 	: 	: 
NR,TOTAL,N_GE1,DOM,INAC_OTH,HU	11722694 	12023956 	13466363 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	38329 u
NR,TOTAL,N_GE1,DOM,INAC_OTH,LV	: 	2031985 	1564034 	1959443 	1789908 	1932681 
NR,TOTAL,N_GE1,DOM,INAC_OTH,MT	: 	142551 	164904 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,INAC_OTH,NL	33917366 	30507056 	32414248 	31000096 	30822975 	35498603 
NR,TOTAL,N_GE1,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,INAC_OTH,PT	4100779 	17148964 	18346623 	: 	16888375 	16895861 
NR,TOTAL,N_GE1,DOM,INAC_OTH,RO	13860939 	13941194 	15606723 	14934622 	15091286 	15685487 
NR,TOTAL,N_GE1,DOM,INAC_OTH,SI	: 	1786665 	1787361 	1481531 	1505769 	1718123 
NR,TOTAL,N_GE1,DOM,UNE,AT	452157 u	582522 	360732 	377991 u	561134 	501497 u
NR,TOTAL,N_GE1,DOM,UNE,EA	: 	: 	: 	: 	61471648 e	57681579 e
NR,TOTAL,N_GE1,DOM,UNE,EE	116852 u	205463 	194416 	167738 	164394 	604348 u
NR,TOTAL,N_GE1,DOM,UNE,ES	46866288 	48219126 	55434760 b	39248953 	45427180 	42282566 
NR,TOTAL,N_GE1,DOM,UNE,EU27	: 	: 	84401279 e	: 	64432257 e	74005717 e
NR,TOTAL,N_GE1,DOM,UNE,EU28	: 	: 	88610311 e	: 	64423387 e	73994042 e
NR,TOTAL,N_GE1,DOM,UNE,FI	4212692 	4570025 	4443864 	3755228 	3422074 	2865008 
NR,TOTAL,N_GE1,DOM,UNE,HR	1859517 	: 	3769353 	4582801 	: 	: 
NR,TOTAL,N_GE1,DOM,UNE,HU	333024 	587002 	732368 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,UNE,LV	: 	516556 	619927 	460499 	628955 	645191 
NR,TOTAL,N_GE1,DOM,UNE,MT	: 	: u	14117 u	: 	: 	: 
NR,TOTAL,N_GE1,DOM,UNE,NL	3268036 	8503731 	7917680 	8166988 	7034344 	7816598 
NR,TOTAL,N_GE1,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,DOM,UNE,PT	709514 	2793943 	3175370 	: 	4523004 	3203613 
NR,TOTAL,N_GE1,DOM,UNE,RO	449239 	526410 	578208 	789019 	1296134 	1265901 
NR,TOTAL,N_GE1,DOM,UNE,SI	: 	267044 	225001 u	405431 	331976 	395994 
NR,TOTAL,N_GE1,DOM,UNK,BE	10232724 b	11803422 	10722496 	8928601 	11037775 	11589887 
NR,TOTAL,N_GE1,DOM,UNK,BG	17657842 	11977231 	10199541 	12475988 	14909073 	11857124 
NR,TOTAL,N_GE1,DOM,UNK,CH	: 	24697194 	21967977 	26089499 	26281045 	24715831 
NR,TOTAL,N_GE1,DOM,UNK,CY	3713917 	3814466 	3374489 	4491171 	4673615 	4361062 
NR,TOTAL,N_GE1,DOM,UNK,CZ	101001956 	98081852 	86913645 	97656604 	91407995 	94981328 
NR,TOTAL,N_GE1,DOM,UNK,DE	551345687 	589171749 	611975013 	570009772 	567365856 	566722964 
NR,TOTAL,N_GE1,DOM,UNK,DK	: 	51351643 	66154688 	58831786 	55566796 b	50591407 
NR,TOTAL,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	1953757587 e	1986169556 e
NR,TOTAL,N_GE1,DOM,UNK,EL	: 	49173106 	50497926 	56100554 	50162400 	47782214 
NR,TOTAL,N_GE1,DOM,UNK,EU27	: 	: 	2629487118 e	: 	2719976693 e	2579684479 e
NR,TOTAL,N_GE1,DOM,UNK,EU28	: 	: 	2626286000 e	: 	2749854919 e	2608572093 e
NR,TOTAL,N_GE1,DOM,UNK,FR	906553289 	894061378 	914664132 	1026057420 	1030896713 	1028831354 
NR,TOTAL,N_GE1,DOM,UNK,HR	: 	18136964 	: 	: 	29767048 	28759840 
NR,TOTAL,N_GE1,DOM,UNK,HU	: 	: 	: 	39102242 	38061996 	45910616 
NR,TOTAL,N_GE1,DOM,UNK,IE	19106171 	18655836 	17906013 	16686773 	16263454 	16368179 
NR,TOTAL,N_GE1,DOM,UNK,IT	235988232 	230243909 	204633075 	218075497 b	248179072 	285426120 
NR,TOTAL,N_GE1,DOM,UNK,LT	6991175 	6910430 	7174677 	6999646 	7069085 	6835960 
NR,TOTAL,N_GE1,DOM,UNK,LU	: 	99214 	101000 	73879 	113046 	: 
NR,TOTAL,N_GE1,DOM,UNK,MT	708483 	: 	: 	509876 b	468406 	598219 
NR,TOTAL,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	1271858 
NR,TOTAL,N_GE1,DOM,UNK,NO	52761251 	: 	47613416 	56115008 	44249606 	: 
NR,TOTAL,N_GE1,DOM,UNK,PL	214207468 	203038084 	186758670 	177667110 b	195473538 	196265288 
NR,TOTAL,N_GE1,DOM,UNK,PT	44129609 	: 	: 	49794523 	6438191 	: 
NR,TOTAL,N_GE1,DOM,UNK,SE	: 	108249134 	104832198 	91993967 	: 	: 
NR,TOTAL,N_GE1,DOM,UNK,SI	4871402 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,DOM,UNK,SK	22808904 	23914130 	19987596 	17089425 	15882234 b	18233734 
NR,TOTAL,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	319937939 	334309666 
NR,TOTAL,N_GE1,OUT,ACT_INAC,AT	73761033 	71472963 	68832809 	69846475 	65856460 	67450202 
NR,TOTAL,N_GE1,OUT,ACT_INAC,BE	88782784 b	98585382 	86578113 	86475032 	85471276 	76265996 
NR,TOTAL,N_GE1,OUT,ACT_INAC,BG	5012923 	4044404 	3778260 	4062264 	4231970 	3886196 
NR,TOTAL,N_GE1,OUT,ACT_INAC,CH	: 	115606081 	110198328 	99722591 	97880486 	95110971 
NR,TOTAL,N_GE1,OUT,ACT_INAC,CY	14205130 	13260809 	12782579 	14582145 	12325808 	13882721 
NR,TOTAL,N_GE1,OUT,ACT_INAC,CZ	45452158 	39653044 	37204006 	38013815 	39606064 	40953875 
NR,TOTAL,N_GE1,OUT,ACT_INAC,DE	798017337 	770926126 	699833343 	730128564 	745626638 	687371570 
NR,TOTAL,N_GE1,OUT,ACT_INAC,DK	: 	51068557 	55136829 	54200283 	52304960 b	54550080 
NR,TOTAL,N_GE1,OUT,ACT_INAC,EA	: 	: 	: 	: 	1652226915 e	1607795880 e
NR,TOTAL,N_GE1,OUT,ACT_INAC,EE	8383458 	8172961 	9549349 	8719025 	7938584 	6920100 
NR,TOTAL,N_GE1,OUT,ACT_INAC,EL	: 	7166025 	6941342 	7876643 	8619057 	5723863 
NR,TOTAL,N_GE1,OUT,ACT_INAC,ES	112090507 	113119882 	106981983 b	93984057 	91316150 	96202276 
NR,TOTAL,N_GE1,OUT,ACT_INAC,EU27	: 	: 	2189225475 e	: 	2504005232 e	2444276792 e
NR,TOTAL,N_GE1,OUT,ACT_INAC,EU28	: 	: 	2207162349 e	: 	2525725399 e	2460034328 e
NR,TOTAL,N_GE1,OUT,ACT_INAC,FI	55425875 	51524015 	49381171 	50475690 	49558360 	54035544 
NR,TOTAL,N_GE1,OUT,ACT_INAC,FR	221280432 	200063793 	199278725 	235098079 	221383996 	211717989 
NR,TOTAL,N_GE1,OUT,ACT_INAC,HR	11695565 	8644304 	18010254 	19900659 	21710694 	15848458 
NR,TOTAL,N_GE1,OUT,ACT_INAC,HU	30819562 	29865464 	28133920 	26230418 	23296784 	22690212 
NR,TOTAL,N_GE1,OUT,ACT_INAC,IE	47904081 	47222817 	43527700 	45719059 	45176985 	45299155 
NR,TOTAL,N_GE1,OUT,ACT_INAC,IT	78155312 	77133618 	87585736 	90196548 b	92287385 	105495896 
NR,TOTAL,N_GE1,OUT,ACT_INAC,LT	13227989 	12938130 	12636135 	12102708 	13642361 	12942904 
NR,TOTAL,N_GE1,OUT,ACT_INAC,LU	: 	10735463 	10874082 	11255418 	10604138 	10809020 
NR,TOTAL,N_GE1,OUT,ACT_INAC,LV	: 	7404813 	6702886 	8661070 	7951095 	8233177 
NR,TOTAL,N_GE1,OUT,ACT_INAC,MT	3282177 	3098041 	2554638 	2585315 b	2610807 	2286772 
NR,TOTAL,N_GE1,OUT,ACT_INAC,NL	194106452 	172607557 	167597615 	166730740 	168021361 	171833626 
NR,TOTAL,N_GE1,OUT,ACT_INAC,NO	61918200 	: 	60663437 	67249602 	53521077 	: 
NR,TOTAL,N_GE1,OUT,ACT_INAC,PL	119142892 	105439704 	99647918 	103675558 b	97443011 	85954178 
NR,TOTAL,N_GE1,OUT,ACT_INAC,PT	14840624 	11337148 	13016796 	11679160 	13771145 	10689975 
NR,TOTAL,N_GE1,OUT,ACT_INAC,RO	8637449 	8656186 	8612708 	9738640 	9023605 	8522640 
NR,TOTAL,N_GE1,OUT,ACT_INAC,SE	: 	70847450 	59155065 	68708901 	: 	: 
NR,TOTAL,N_GE1,OUT,ACT_INAC,SI	15711408 	16313955 	16058355 	13687486 	13804276 	13551400 
NR,TOTAL,N_GE1,OUT,ACT_INAC,SK	21394899 	17929984 	19087730 	14238982 	16747450 b	20045360 
NR,TOTAL,N_GE1,OUT,ACT_INAC,UK	: 	: 	: 	: 	563945045 	546456491 
NR,TOTAL,N_GE1,OUT,EDUC,AT	9323916 	9309149 	9442756 	9018167 	8141630 	8229539 
NR,TOTAL,N_GE1,OUT,EDUC,EA	: 	: 	: 	: 	51589266 e	56947604 e
NR,TOTAL,N_GE1,OUT,EDUC,EE	1041219 	532466 	1002893 	899341 	841921 	988680 u
NR,TOTAL,N_GE1,OUT,EDUC,ES	15990049 	11738473 	14094606 b	11440126 	12510081 	13700939 
NR,TOTAL,N_GE1,OUT,EDUC,EU27	: 	: 	59938802 e	: 	53835480 e	76172110 e
NR,TOTAL,N_GE1,OUT,EDUC,EU28	: 	: 	63040311 e	: 	53828069 e	76160093 e
NR,TOTAL,N_GE1,OUT,EDUC,FI	5580262 	6240176 	5470081 	7640340 	6910721 	12442789 
NR,TOTAL,N_GE1,OUT,EDUC,HR	1209487 	: 	2775124 	3171610 	: 	: 
NR,TOTAL,N_GE1,OUT,EDUC,LU	: 	: 	: 	: 	: 	1317587 
NR,TOTAL,N_GE1,OUT,EDUC,LV	: 	705997 	689600 u	1361412 	610922 	832234 
NR,TOTAL,N_GE1,OUT,EDUC,MT	: 	403590 	277757 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,EDUC,NL	23198507 	19109972 	16701516 	16394538 	19930335 	16511801 
NR,TOTAL,N_GE1,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,EDUC,PT	390333 	1318846 	1651283 	: 	1171125 	1146411 
NR,TOTAL,N_GE1,OUT,EDUC,RO	720306 	790624 	501946 	626113 	770105 u	884859 
NR,TOTAL,N_GE1,OUT,EDUC,SI	: 	2176037 	2448942 	2050318 	2077122 	2602851 
NR,TOTAL,N_GE1,OUT,EMP,AT	45225254 	43434886 	41293511 	41665844 	38548231 	39381080 
NR,TOTAL,N_GE1,OUT,EMP,EA	: 	: 	: 	: 	237200607 e	247801620 e
NR,TOTAL,N_GE1,OUT,EMP,EE	6072527 	6044952 	7137636 	5740391 	5411545 	4136527 
NR,TOTAL,N_GE1,OUT,EMP,ES	65583276 	67395064 	61876034 b	58089483 	53408323 	55800303 
NR,TOTAL,N_GE1,OUT,EMP,EU27	: 	: 	301613271 e	: 	252152173 e	309725416 e
NR,TOTAL,N_GE1,OUT,EMP,EU28	: 	: 	308380529 e	: 	252117458 e	309676557 e
NR,TOTAL,N_GE1,OUT,EMP,FI	33449158 	31009168 	29247243 	28611029 	28213102 	29256432 
NR,TOTAL,N_GE1,OUT,EMP,HR	5572245 	: 	6236917 	7194679 	: 	: 
NR,TOTAL,N_GE1,OUT,EMP,LU	: 	: 	: 	: 	: 	6588583 
NR,TOTAL,N_GE1,OUT,EMP,LV	: 	4986907 	4647332 	5006913 	5506421 	5073641 
NR,TOTAL,N_GE1,OUT,EMP,MT	: 	2140523 	1677669 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,EMP,NL	113250690 	101195225 	94798085 	96887695 	96259375 	99062437 
NR,TOTAL,N_GE1,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,EMP,PT	2804706 	6633259 	7803291 	: 	6729920 	5867574 
NR,TOTAL,N_GE1,OUT,EMP,RO	5822987 	5725202 	5571619 	5940700 	5392277 	5602232 
NR,TOTAL,N_GE1,OUT,EMP,SI	: 	9392927 	9294316 	8552759 	8601006 	7678198 
NR,TOTAL,N_GE1,OUT,INAC_OTH,AT	18548355 	17450155 	17056377 	17626232 	18221841 	18931556 
NR,TOTAL,N_GE1,OUT,INAC_OTH,EA	: 	: 	: 	: 	96669106 e	99934488 e
NR,TOTAL,N_GE1,OUT,INAC_OTH,EE	1055695 	1253697 	994869 	1495486 	1226827 	1233465 
NR,TOTAL,N_GE1,OUT,INAC_OTH,ES	19672077 	19823715 	18173153 b	14823577 	15997575 	15354023 
NR,TOTAL,N_GE1,OUT,INAC_OTH,EU27	: 	: 	119590420 e	: 	102362382 e	127874720 e
NR,TOTAL,N_GE1,OUT,INAC_OTH,EU28	: 	: 	126804918 e	: 	102348289 e	127854548 e
NR,TOTAL,N_GE1,OUT,INAC_OTH,FI	13109022 	11666337 	12568837 	11052950 	12856655 	10707685 
NR,TOTAL,N_GE1,OUT,INAC_OTH,HR	3410135 	: 	6434175 	4190768 	: 	: 
NR,TOTAL,N_GE1,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	2111185 
NR,TOTAL,N_GE1,OUT,INAC_OTH,LV	: 	1088280 	967784 	1641412 	1406652 	1759308 
NR,TOTAL,N_GE1,OUT,INAC_OTH,MT	: 	521223 	569995 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,INAC_OTH,NL	51904072 	41705613 	45642687 	43789415 	43959520 	46923811 
NR,TOTAL,N_GE1,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,INAC_OTH,PT	1486222 	2350942 	2684931 	: 	2237819 	2403990 
NR,TOTAL,N_GE1,OUT,INAC_OTH,RO	1956705 	2059105 	2340930 	2960846 	2641390 	1823666 
NR,TOTAL,N_GE1,OUT,INAC_OTH,SI	: 	3754075 	3457594 	2608295 	2157007 	2256479 
NR,TOTAL,N_GE1,OUT,UNE,AT	663507 	1278773 	1040166 	1536232 u	944757 u	908027 u
NR,TOTAL,N_GE1,OUT,UNE,EA	: 	: 	: 	: 	22282027 e	24494698 e
NR,TOTAL,N_GE1,OUT,UNE,EE	214015 u	341846 u	413951 u	583807 	458290 	561427 u
NR,TOTAL,N_GE1,OUT,UNE,ES	10845105 	14162630 	12838191 b	9630871 	9400171 	11347011 
NR,TOTAL,N_GE1,OUT,UNE,EU27	: 	: 	33447553 e	: 	23303475 e	35330186 e
NR,TOTAL,N_GE1,OUT,UNE,EU28	: 	: 	36339850 e	: 	23300266 e	35324613 e
NR,TOTAL,N_GE1,OUT,UNE,FI	3287433 	2608334 	2095011 	3171371 	1577881 	1628638 
NR,TOTAL,N_GE1,OUT,UNE,HR	1503698 	: 	2564037 	5343603 	: 	: 
NR,TOTAL,N_GE1,OUT,UNE,LU	: 	: 	: 	: 	: 	791666 
NR,TOTAL,N_GE1,OUT,UNE,LV	: 	623629 u	398169 u	651334 u	427099 u	567994 u
NR,TOTAL,N_GE1,OUT,UNE,MT	: 	: u	: c	: 	: 	: 
NR,TOTAL,N_GE1,OUT,UNE,NL	5753183 	10596747 	10455327 	9659091 	7872131 	6969044 
NR,TOTAL,N_GE1,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N_GE1,OUT,UNE,PT	278426 u	1034100 	877290 	: 	1056922 	1271999 
NR,TOTAL,N_GE1,OUT,UNE,RO	: c	: u	: u	: u	: u	: u
NR,TOTAL,N_GE1,OUT,UNE,SI	: 	990916 	857502 	476113 	969141 	1013871 
NR,TOTAL,N_GE1,OUT,UNK,BE	88782784 b	98585382 	86578113 	86475032 	85471276 	76265996 
NR,TOTAL,N_GE1,OUT,UNK,BG	5012923 	4044404 	3778260 	4062264 	4231970 	3886196 
NR,TOTAL,N_GE1,OUT,UNK,CH	: 	115606081 	110198328 	99722591 	97880486 	95110971 
NR,TOTAL,N_GE1,OUT,UNK,CY	14205130 	13260809 	12782579 	14582145 	12325808 	13882721 
NR,TOTAL,N_GE1,OUT,UNK,CZ	45452158 	39653044 	37204006 	38013815 	39606064 	40953875 
NR,TOTAL,N_GE1,OUT,UNK,DE	798017337 	770926126 	699833343 	730128564 	745626638 	687371570 
NR,TOTAL,N_GE1,OUT,UNK,DK	: 	51068557 	55136829 	54200283 	52304960 b	54550080 
NR,TOTAL,N_GE1,OUT,UNK,EA	: 	: 	: 	: 	1244485909 e	1178617470 e
NR,TOTAL,N_GE1,OUT,UNK,EL	: 	7166025 	6941342 	7876643 	8619057 	5723863 
NR,TOTAL,N_GE1,OUT,UNK,EU27	: 	: 	1674635429 e	: 	2072351723 e	1895174360 e
NR,TOTAL,N_GE1,OUT,UNK,EU28	: 	: 	1672596741 e	: 	2094131317 e	1911018517 e
NR,TOTAL,N_GE1,OUT,UNK,FR	221280432 	200063793 	199278725 	235098079 	221383996 	211717989 
NR,TOTAL,N_GE1,OUT,UNK,HR	: 	8644304 	: 	: 	21710694 	15848458 
NR,TOTAL,N_GE1,OUT,UNK,HU	30819562 	29865464 	28133920 	26230418 	23296784 	22690212 
NR,TOTAL,N_GE1,OUT,UNK,IE	47904081 	47222817 	43527700 	45719059 	45176985 	45299155 
NR,TOTAL,N_GE1,OUT,UNK,IT	78155312 	77133618 	87585736 	90196548 b	92287385 	105495896 
NR,TOTAL,N_GE1,OUT,UNK,LT	13227989 	12938130 	12636135 	12102708 	13642361 	12942904 
NR,TOTAL,N_GE1,OUT,UNK,LU	: 	10735463 	10874082 	11255418 	10604138 	: 
NR,TOTAL,N_GE1,OUT,UNK,MT	3282177 	: 	: 	2585315 b	2610807 	2286772 
NR,TOTAL,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: 	2366532 
NR,TOTAL,N_GE1,OUT,UNK,NO	61918200 	: 	60663437 	67249602 	53521077 	: 
NR,TOTAL,N_GE1,OUT,UNK,PL	119142892 	105439704 	99647918 	103675558 b	97443011 	85954178 
NR,TOTAL,N_GE1,OUT,UNK,PT	9880937 	: 	: 	11679160 	2575358 	: 
NR,TOTAL,N_GE1,OUT,UNK,SE	: 	70847450 	59155065 	68708901 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SI	15711408 	: 	: 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,UNK,SK	21394899 	17929984 	19087730 	14238982 	16747450 b	20045360 
NR,TOTAL,N_GE1,OUT,UNK,UK	: 	: 	: 	: 	563945045 	546456491 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,AT	112051065 	111503645 	105812584 	107355432 	105096149 	105134669 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,BE	99015509 b	110388803 	97300609 	95403633 	96509052 	87855883 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,BG	22670765 	16021635 	13977801 	16538253 	19141043 	15743319 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,CH	: 	140303275 	132166305 	125812090 	124161530 	119826802 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,CY	17919048 	17075275 	16157068 	19073316 	16999423 	18243782 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,CZ	146454114 	137734897 	124117650 	135670419 	131014059 	135935204 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,DE	1349363024 	1360097876 	1311808356 	1300138336 	1312992493 	1254094534 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,DK	: 	102420201 	121291517 	113032069 	107871756 b	105141488 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EA	: 	: 	: 	: 	4450689191 e	4431551413 e
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EE	15100980 	14833727 	15528304 	14091381 	11725240 	11629641 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EL	: 	56339130 	57439268 	63977197 	58781457 	53506077 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,ES	629592329 	621877918 	583440923 b	622449254 	654241617 	649773555 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EU27	: 	: 	5793684007 e	: 	6155071859 e	6128488053 e
NR,TOTAL,N_GE1,WORLD,ACT_INAC,EU28	: 	: 	5834931456 e	: 	6206542066 e	6172958963 e
NR,TOTAL,N_GE1,WORLD,ACT_INAC,FI	135888105 	132250389 	128269128 	129303810 	132337018 	135778237 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,FR	1127833720 	1094125171 	1113942857 	1261155500 	1252280709 	1240549342 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,HR	31437211 	26781267 	42224340 	47940320 	51477742 	44608297 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,HU	66899784 	66439137 	66273638 	65332660 	61358780 	68600828 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,IE	67010252 	65878652 	61433713 	62405832 	61440439 	61667334 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,IT	314143544 	307377526 	292218810 	308272045 b	340466457 	390922016 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,LT	20219165 	19848560 	19810812 	19102353 	20711446 	19778865 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,LU	: 	10834677 	10975082 	11329297 	10717185 	10930330 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,LV	: 	14636241 	13244532 	17108004 	15239927 	16349123 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,MT	3990661 	3728311 	3117327 	3095191 b	3079213 	2884991 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,NL	288377638 	269930324 	260910225 	259367439 	265223676 	279626988 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,NO	114679451 	: 	108276853 	123364610 	97770684 	: 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,PL	333350359 	308477788 	286406588 	281342668 b	292916549 	282219467 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,PT	70513227 	62674347 	65317948 	61473683 	73515577 	58278453 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,RO	68933945 	66656630 	66253652 	71455607 	73150692 	72264792 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,SE	: 	179096583 	163987263 	160702868 	: 	: 
NR,TOTAL,N_GE1,WORLD,ACT_INAC,SI	20582810 	21338018 	20569370 	18570337 	19166294 	19095062 
