unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_HOL,N1-3,DOM,AT	9178742 	9522168 	8750721 	8971798 	8267979 	8100581 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,BE	3685330 b	2707626 	3626696 	2374641 	2744950 	2673447 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,BG	2590579 	1612718 	1578749 	1934078 	1671617 	1686456 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,CH	: 	3875893 	3496410 	4230986 	4282181 	4216062 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,CY	1579470 	1547520 	1501492 	1283593 	1301822 	1617664 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,CZ	19090428 	16917952 	14581884 	17860107 	16579904 	19976418 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,DE	60879824 	64745961 	67242604 	60668840 	70674569 	66134529 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,DK	: 	8546488 	10121697 	9409835 	9113977 b	7240863 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,EA	: 	: 	: 	297852133 e	299799753 e	309694042 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,EE	2003582 	1918391 	1521451 	1224678 	1020030 	960278 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,EL	: 	1886174 	1982727 	2014682 	1926516 	3227669 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,ES	92608724 	81331384 	75607473 b	98755870 	95967751 	100647320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,EU27	: 	: 	409885210 e	426530930 e	440299154 e	447052216 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,EU28	: 	: 	410877865 e	427993807 e	442333857 e	449282131 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,FI	15613113 	15510914 	15307193 	14800406 	15786907 	15153577 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,FR	60321292 	51499657 	50299092 	56807382 	52893671 	53601903 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,HR	1294756 	1059229 	1303994 	1732777 	2066846 	2259167 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,HU	10086181 	9370203 	8905217 	7957410 	7387330 	9571654 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,IE	5682652 	5442304 	5211052 	4341797 	4101460 	4269461 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,IT	26068556 	30697512 	22522384 	21645040 b	18537311 	26726922 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,LT	1194281 	1223790 	1296449 	1211400 	1097033 	1156127 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,LU	: 	12384 u	14973 u	16751 u	29334 u	25274 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,LV	: 	1638163 	1463919 	1423728 	1309874 	1616497 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,MT	377027 	376404 	325151 	308114 b	275306 	304347 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NL	12794147 	17097723 	15957510 	16499587 	15840853 	17183699 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NO	7887603 	7988503 	7673606 	8091914 	6649332 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,PL	18303680 	15632872 	13440215 	12417221 b	28657660 	21730134 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,PT	7201428 	6415004 	6124687 	5403926 	5551764 	5087977 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,RO	8059135 	7676377 	6759425 	6704273 	6644704 	5013135 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,SE	: 	18513350 	18740561 	15686800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,SI	1631509 	1691407 	1440915 	1925377 	1769371 	2030987 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,SK	5417388 	4976382 	3562875 	2739213 	3073373 b	1910308 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,UK	: 	: 	: 	: 	59673188 	60912870 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,AT	5690104 	5641170 	4933408 	5054271 	4327370 	4704495 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,BE	5811851 b	6564433 	5216247 	5057668 	4850124 	4334877 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,BG	367122 	268202 	236212 	326768 	298507 	226028 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,CH	: 	5177959 	5098142 	4809513 	4561596 	4979616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,CY	475456 	320239 	281737 	287974 	295606 	277034 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,CZ	1982845 	1961201 	1808635 	1893479 	1837008 	1599521 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,DE	24460250 	27799257 	26606719 	20561025 	23325280 	22323044 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,DK	: 	3100296 	3649360 	3217168 	3082927 b	2199398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,EA	: 	: 	: 	67631236 e	66628225 e	68526762 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,EE	623132 	585355 	553425 	634339 	606342 	648539 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,EL	: 	172674 	188121 	157362 	113284 	147183 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,ES	6985215 	5791869 	5456083 b	5121668 	4102348 	4589311 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,EU27	: 	: 	103916237 e	94697058 e	91846750 e	90674812 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,EU28	: 	: 	105009084 e	95666626 e	92438985 e	91464083 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,FI	5578369 	5314571 	5331003 	5071565 	5312896 	5615801 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,FR	9502501 	7631907 	8305746 	8632754 	7486682 	7593735 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,HR	870238 	582885 	1065957 	948375 	595766 	788857 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,HU	3200322 	2697612 	2030990 	1963309 	1567416 	1245944 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,IE	2558356 	1453570 	1787267 	1395503 	1505005 	1345127 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,IT	5983262 	4219726 	4731018 	4151029 b	4065083 	6381253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,LT	517161 	513800 	458953 	382202 	397755 	403950 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,LU	: 	675630 	803310 	794683 	583786 	544211 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,LV	: 	709325 	587804 	464550 	496940 	572207 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,MT	242384 	199580 	142280 	129128 b	111540 	92879 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,NL	7792649 	7635648 	7253888 	7237560 	7165217 	7545477 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,NO	3443906 	3590175 	3901365 	3976576 	3219932 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,PL	2589736 	2536450 	2133908 	2173692 b	2830850 	2146609 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,PT	727326 	649777 	556279 	429100 	327285 	385367 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,RO	248836 	245465 	188352 	150289 	247895 	167211 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,SE	: 	4053662 	4576654 	4489231 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,SI	2121682 	1862960 	2188644 	1848998 	1880305 	1468648 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,SK	1325162 	825247 	725354 u	866351 	561897 bu	521352 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,OUT,UK	: 	: 	: 	: 	12714968 	11873171 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,AT	14868846 	15163338 	13684129 	14026069 	12595350 	12805076 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,BE	9497181 b	9272059 	8842942 	7432308 	7595074 	7008324 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,BG	2957701 	1880920 	1814962 	2260845 	1970124 	1912483 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,CH	: 	9053852 	8594552 	9040499 	8843777 	9195678 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,CY	2054926 	1867759 	1783229 	1571567 	1597428 	1894698 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,CZ	21073272 	18879153 	16390519 	19753587 	18416911 	21575939 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,DE	85340074 	92545219 	93849324 	81229866 	93999849 	88457573 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,DK	: 	11646784 	13771057 	12627003 	12196904 b	9440260 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,EA	: 	: 	: 	365483369 e	366427978 e	378220804 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,EE	2626714 	2503746 	2074876 	1859017 	1626372 	1608816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,EL	: 	2058848 	2170848 	2172044 	2039799 	3374852 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,ES	99593939 	87123253 	81063556 b	103877538 	100070100 	105236631 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,EU27	: 	: 	513801447 e	521227988 e	532145904 e	537727028 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,EU28	: 	: 	515886949 e	523660433 e	534772842 e	540746214 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,FI	21191482 	20825485 	20638196 	19871971 	21099803 	20769377 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,FR	69823793 	59131564 	58604838 	65440136 	60380354 	61195637 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,HR	2164994 	1642113 	2369951 	2681152 	2662612 	3048024 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,HU	13286503 	12067815 	10936207 	9920719 	8954746 	10817598 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,IE	8241008 	6895875 	6998319 	5737301 	5606464 	5614588 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,IT	32051819 	34917238 	27253401 	25796069 b	22602394 	33108175 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,LT	1711442 	1737589 	1755401 	1593603 	1494788 	1560077 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,LU	: 	688014 	818284 	811434 	613120 	569485 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,LV	: 	2347488 	2051723 	1888278 	1806813 	2188704 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,MT	619411 	575984 	467432 	437242 b	386845 	397226 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,NL	20586795 	24733371 	23211398 	23737148 	23006070 	24729177 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,NO	11331509 	11578678 	11574970 	12068490 	9869264 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,PL	20893416 	18169322 	15574122 	14590912 b	31488510 	23876744 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,PT	7928754 	7064781 	6680966 	5833026 	5879048 	5473343 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,RO	8307971 	7921842 	6947777 	6854561 	6892598 	5180345 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,SE	: 	22567012 	23317215 	20176030 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,SI	3753191 	3554367 	3629559 	3774375 	3649676 	3499635 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,SK	6742550 	5801629 	4288229 	3605564 	3635270 b	2431660 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,WORLD,UK	: 	: 	: 	: 	72388156 	72786041 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,AT	24217921 	25754694 	23897221 	23789415 	25481868 	24728542 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,BE	9186323 b	10149178 	9596347 	8312586 	9973608 	9725448 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,BG	10905299 	7545024 	6338607 	7549578 	9029387 	6856200 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,CH	: 	17732501 	15208788 	19991890 	17754147 	18797620 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,CY	3095630 	3134067 	2669529 	3685974 	3817054 	3822711 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,CZ	61961014 	63015191 	52840368 	59466289 	56334776 	57474764 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,DE	249645868 	260093944 	276169264 	253267300 	254823079 	254290500 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,DK	: 	23213638 	32369467 	27610155 	23657113 b	21995025 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,EA	: 	: 	: 	1434674487 e	1477508501 e	1496752738 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,EE	2922482 	2458079 	2301074 	1621578 	1459778 	2196530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,EL	: 	37297131 	39259298 	40981205 	36912163 	33925459 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,ES	302377689 	277684050 	251081541 b	301912819 	318156851 	305858994 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,EU27	: 	: 	1888446084 e	1959398728 e	1933955232 e	1937170791 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,EU28	: 	: 	1902137706 e	1972806325 e	1949562194 e	1953648760 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,FI	34759563 	34312716 	34038782 	34147757 	36168133 	33146006 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,FR	466184757 	446069259 	457617811 	512709596 	506200280 	506231838 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,HR	13485444 	11970659 	13978959 	13806175 	15621957 	16476348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,HU	23896270 	22922831 	22519068 	23031812 	22973032 	26618994 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,IE	10177409 	10660087 	10302097 	8908171 	9208286 	8691829 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,IT	150682356 	156762739 	138811372 	141245092 b	160392462 	198515977 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,LT	2521184 	2450494 	2473658 	2410498 	2171881 	2044079 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,LU	: 	68043 u	64954 u	40622 u	43898 u	66241 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,LV	: 	3186709 	2638113 	2960201 	2050203 	2408231 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,MT	616211 	573737 	494896 	459845 b	393413 	543743 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,NL	61743404 	76646989 	72594172 	69046781 	71889109 	76817586 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,NO	23912509 	24798392 	22536973 	25105831 	21741646 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,PL	102777303 	97803926 	91814608 	85826362 b	116151469 	94584841 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,PT	32691244 	29557712 	27859773 	27439867 	30609360 	26636084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,RO	28030370 	25030134 	23867481 	24254614 	25904056 	25585391 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,SE	: 	55540650 	55373563 	43218242 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,DOM,SI	3409742 	3477221 	3051892 	3453548 	3487204 	3801103 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
